Date,Open,High,Low,Close,Adj Close,Volume
4/17/2022,40417.78,40570.73,39620.89,39716.95,39716.95,19087633042
4/18/2022,39721.2,40986.32,38696.19,40826.21,40826.21,33705182072
4/19/2022,40828.18,41672.96,40618.63,41502.75,41502.75,25303206547
4/20/2022,41501.75,42126.3,40961.1,41374.38,41374.38,27819532341
4/21/2022,41371.52,42893.58,40063.83,40527.36,40527.36,35372786395
4/22/2022,40525.86,40777.76,39315.42,39740.32,39740.32,28011716745
4/23/2022,39738.72,39935.86,39352.2,39486.73,39486.73,16138021249
4/24/2022,39478.38,39845.93,39233.54,39469.29,39469.29,17964398167
4/25/2022,39472.61,40491.75,38338.38,40458.31,40458.31,35445730570
4/26/2022,40448.42,40713.89,37884.98,38117.46,38117.46,34569088416
4/27/2022,38120.3,39397.92,37997.31,39241.12,39241.12,30981015184
4/28/2022,39241.43,40269.46,38941.42,39773.83,39773.83,33903704907
4/29/2022,39768.62,39887.27,38235.54,38609.82,38609.82,30882994649
4/30/2022,38605.86,38771.21,37697.94,37714.88,37714.88,23895713731
5/1/2022,37713.27,38627.86,37585.79,38469.09,38469.09,27002760110
5/2/2022,38472.19,39074.97,38156.56,38529.33,38529.33,32922642426
5/3/2022,38528.11,38630,37585.62,37750.45,37750.45,27326943244
5/4/2022,37748.01,39902.95,37732.06,39698.37,39698.37,36754404490
5/5/2022,39695.75,39789.28,35856.52,36575.14,36575.14,43106256317
5/6/2022,36573.18,36624.36,35482.13,36040.92,36040.92,37795577489
5/7/2022,36042.5,36129.93,34940.82,35501.95,35501.95,24375896406
5/8/2022,35502.94,35502.94,33878.96,34059.27,34059.27,36763041910
5/9/2022,34060.02,34222.07,30296.95,30296.95,30296.95,63355494961
5/10/2022,30273.65,32596.31,29944.8,31022.91,31022.91,59811038817
5/11/2022,31016.18,32013.4,28170.41,28936.36,28936.36,70388855818
5/12/2022,28936.73,30032.44,26350.49,29047.75,29047.75,66989173272
5/13/2022,29030.91,30924.8,28782.33,29283.1,29283.1,42841124537
5/14/2022,29285.64,30192.8,28702.91,30101.27,30101.27,28579868620
5/15/2022,30098.59,31308.19,29527.74,31305.11,31305.11,25835372065
5/16/2022,31304.38,31305.34,29251.88,29862.92,29862.92,32613897286
5/17/2022,29862.41,30694.49,29570.3,30425.86,30425.86,29101473475
5/18/2022,30424.48,30618.72,28720.27,28720.27,28720.27,31285268319
5/19/2022,28720.36,30430.75,28708.96,30314.33,30314.33,33773447707
5/20/2022,30311.12,30664.98,28793.61,29200.74,29200.74,30749382605
5/21/2022,29199.86,29588.87,29027.39,29432.23,29432.23,17274840442
5/22/2022,29432.47,30425.86,29275.18,30323.72,30323.72,21631532270
5/23/2022,30309.4,30590.59,28975.56,29098.91,29098.91,31483454557
5/24/2022,29101.13,29774.36,28786.59,29655.59,29655.59,26616506245
5/25/2022,29653.13,30157.79,29384.95,29562.36,29562.36,27525063551
5/26/2022,29564.78,29834.16,28261.91,29267.22,29267.22,36774325352
5/27/2022,29251.14,29346.94,28326.61,28627.57,28627.57,36582005748
5/28/2022,28622.63,28814.9,28554.57,28814.9,28814.9,35519577634
5/29/2022,29019.87,29498.01,28841.11,29445.96,29445.96,18093886409
5/30/2022,29443.37,31949.63,29303.57,31726.39,31726.39,39277993274
5/31/2022,31723.87,32249.86,31286.15,31792.31,31792.31,33538210634
6/1/2022,31792.55,31957.29,29501.59,29799.08,29799.08,41135817341
6/2/2022,29794.89,30604.73,29652.71,30467.49,30467.49,29083562061
6/3/2022,30467.81,30633.04,29375.69,29704.39,29704.39,26175547452
6/4/2022,29706.14,29930.56,29500.01,29832.91,29832.91,16588370958
6/5/2022,29835.12,30117.74,29574.45,29906.66,29906.66,17264085441
6/6/2022,29910.28,31693.29,29894.19,31370.67,31370.67,31947336829
6/7/2022,31371.74,31489.68,29311.68,31155.48,31155.48,40770974039
6/8/2022,31151.48,31253.69,29944.4,30214.36,30214.36,30242059107
6/9/2022,30215.28,30609.31,30020.27,30112,30112,21692004719
6/10/2022,30110.33,30245.81,28978.15,29083.8,29083.8,29867476527
6/11/2022,29084.67,29401.92,28236.21,28360.81,28360.81,27246574439
6/12/2022,28373.51,28502.69,26762.65,26762.65,26762.65,34163220274
6/13/2022,26737.58,26795.59,22141.26,22487.39,22487.39,68204556440
6/14/2022,22487.99,23018.95,20950.82,22206.79,22206.79,50913575242
6/15/2022,22196.73,22642.67,20178.38,22572.84,22572.84,54912007015
6/16/2022,22576.3,22868.92,20265.23,20381.65,20381.65,31183975654
6/17/2022,20385.72,21243.31,20326.52,20471.48,20471.48,27132421514
6/18/2022,20473.43,20736.04,17708.62,19017.64,19017.64,42009436760
6/19/2022,19010.9,20683.82,18067.15,20553.27,20553.27,35329942625
6/20/2022,20553.37,20913.32,19689.17,20599.54,20599.54,30818458597
6/21/2022,20594.29,21620.63,20415.06,20710.6,20710.6,28970212744
6/22/2022,20719.41,20835.75,19848.08,19987.03,19987.03,28574793478
6/23/2022,19986.61,21135.76,19950.12,21085.88,21085.88,26188097173
6/24/2022,21084.65,21472.92,20777.51,21231.66,21231.66,24957784918
6/25/2022,21233.61,21520.91,20964.59,21502.34,21502.34,18372538715
6/26/2022,21496.49,21783.72,21016.27,21027.29,21027.29,18027170497
6/27/2022,21028.24,21478.09,20620.2,20735.48,20735.48,20965695707
6/28/2022,20731.54,21164.42,20228.81,20280.63,20280.63,21381535161
6/29/2022,20281.17,20364.16,19937.79,20104.02,20104.02,23552740328
6/30/2022,20108.31,20141.16,18729.66,19784.73,19784.73,26267239923
7/1/2022,19820.47,20632.67,19073.71,19269.37,19269.37,30767551159
7/2/2022,19274.84,19371.75,19027.08,19242.26,19242.26,18100418740
7/3/2022,19242.1,19558.27,18966.95,19297.08,19297.08,16390821947
7/4/2022,19297.31,20258.75,19063.07,20231.26,20231.26,21594638208
7/5/2022,20225.35,20635.47,19341.23,20190.12,20190.12,26715546990
7/6/2022,20194.62,20595.53,19823.51,20548.25,20548.25,24598943708
7/7/2022,20547.81,21771.82,20296.1,21637.59,21637.59,25814972520
7/8/2022,21637.15,22314.94,21257.45,21731.12,21731.12,49899834488
7/9/2022,21716.83,21877.14,21445.96,21592.21,21592.21,29641127858
7/10/2022,21591.08,21591.08,20727.12,20860.45,20860.45,28688807249
7/11/2022,20856.35,20856.35,19924.54,19970.56,19970.56,24150249025
7/12/2022,19970.47,20043.45,19308.53,19323.91,19323.91,25810220018
7/13/2022,19325.97,20223.05,18999.95,20212.07,20212.07,33042430345
7/14/2022,20211.47,20789.89,19689.26,20569.92,20569.92,31158743333
7/15/2022,20573.16,21138.24,20397,20836.33,20836.33,25905575359
7/16/2022,20834.1,21514.4,20518.9,21190.32,21190.32,24302954056
7/17/2022,21195.04,21600.64,20778.18,20779.34,20779.34,22927802083
7/18/2022,20781.91,22633.03,20781.91,22485.69,22485.69,39974475562
7/19/2022,22467.85,23666.96,21683.41,23389.43,23389.43,48765202697
7/20/2022,23393.19,24196.82,23009.95,23231.73,23231.73,42932549127
7/21/2022,23233.2,23388.32,22431.15,23164.63,23164.63,33631012204
7/22/2022,23163.75,23671.93,22603.42,22714.98,22714.98,31421555646
7/23/2022,22706.98,22977.21,22002.91,22465.48,22465.48,24021799169
7/24/2022,22465.51,22974,22306.84,22609.16,22609.16,23565495303
7/25/2022,22607.16,22649.12,21361.64,21361.7,21361.7,35574561406
7/26/2022,21361.12,21361.12,20776.82,21239.75,21239.75,28624673855
7/27/2022,21244.17,22986.53,21070.81,22930.55,22930.55,31758955233
7/28/2022,22933.64,24110.47,22722.27,23843.89,23843.89,40212386158
7/29/2022,23845.21,24294.79,23481.17,23804.63,23804.63,35887249746
7/30/2022,23796.82,24572.58,23580.51,23656.21,23656.21,28148218301
7/31/2022,23652.07,24121.64,23275.7,23336.9,23336.9,23553591896
8/1/2022,23336.72,23464.79,22890.8,23314.2,23314.2,25849159141
8/2/2022,23308.43,23415.04,22710.08,22978.12,22978.12,28389250717
8/3/2022,22981.3,23578.65,22747.84,22846.51,22846.51,26288169966
8/4/2022,22848.21,23198.01,22485.7,22630.96,22630.96,25120229769
8/5/2022,22626.83,23422.83,22612.18,23289.31,23289.31,28881249043
8/6/2022,23291.42,23326.56,22961.28,22961.28,22961.28,15978259885
8/7/2022,22963.51,23359.01,22894.56,23175.89,23175.89,15886817043
8/8/2022,23179.53,24203.69,23176.55,23809.49,23809.49,28575544847
8/9/2022,23811.48,23898.62,22982,23164.32,23164.32,23555719219
8/10/2022,23162.9,24127.41,22771.52,23947.64,23947.64,32837431722
8/11/2022,23948.35,24822.63,23901,23957.53,23957.53,37127036580
8/12/2022,23957.2,24412.57,23657.27,24402.82,24402.82,27265804688
8/13/2022,24402.19,24860.05,24346.12,24424.07,24424.07,22987346289
8/14/2022,24429.06,24974.91,24206.26,24319.33,24319.33,22994133555
8/15/2022,24318.32,25135.59,23839.78,24136.97,24136.97,35123501685
8/16/2022,24126.14,24228.42,23733.5,23883.29,23883.29,27753685646
8/17/2022,23881.32,24407.06,23243.35,23336,23336,30931623076
8/18/2022,23341.04,23563.83,23177.6,23212.74,23212.74,23747613147
8/19/2022,23213.31,23213.31,20868.85,20877.55,20877.55,40509610260
8/20/2022,20872.84,21350.81,20856.73,21166.06,21166.06,27595671000
8/21/2022,21160.39,21668.85,21103.2,21534.12,21534.12,23102307723
8/22/2022,21531.46,21531.46,20939.18,21398.91,21398.91,31666498758
8/23/2022,21401.04,21646.2,20955.14,21528.09,21528.09,31878280659
8/24/2022,21526.46,21783.08,21195.01,21395.02,21395.02,31962253368
8/25/2022,21395.46,21789.64,21362.44,21600.9,21600.9,31028679593
8/26/2022,21596.09,21804.91,20199.48,20260.02,20260.02,42326789564
8/27/2022,20262.48,20340.78,19890.52,20041.74,20041.74,30116729776
8/28/2022,20041.04,20139.05,19616.81,19616.81,19616.81,24366810591
8/29/2022,19615.15,20357.46,19600.79,20297.99,20297.99,32637854078
8/30/2022,20298.61,20542.64,19617.64,19796.81,19796.81,34483360283
8/31/2022,19799.58,20420.99,19799.58,20049.76,20049.76,33225232872
9/1/2022,20050.5,20198.39,19653.97,20127.14,20127.14,30182031010
9/2/2022,20126.07,20401.57,19814.77,19969.77,19969.77,29123998928
9/3/2022,19969.72,20037.01,19698.36,19832.09,19832.09,23613051457
9/4/2022,19832.47,19999.69,19636.82,19986.71,19986.71,25245861652
9/5/2022,19988.79,20031.16,19673.05,19812.37,19812.37,28813460025
9/6/2022,19817.72,20155.27,18800.17,18837.67,18837.67,43403978910
9/7/2022,18837.68,19427.17,18644.47,19290.32,19290.32,35239757134
9/8/2022,19289.94,19417.35,19076.71,19329.83,19329.83,32194477850
9/9/2022,19328.14,21439.41,19310.96,21381.15,21381.15,48469528171
9/10/2022,21376.91,21760.28,21168.72,21680.54,21680.54,36913738894
9/11/2022,21678.54,21770.55,21406.95,21769.26,21769.26,34493951963
9/12/2022,21770.15,22439.18,21603.9,22370.45,22370.45,50212088965
9/13/2022,22371.48,22673.82,20062.67,20296.71,20296.71,51091116622
9/14/2022,20184.55,20467.2,19793.4,20241.09,20241.09,37872380889
9/15/2022,20242.29,20318.17,19636.73,19701.21,19701.21,36389011503
9/16/2022,19704.01,19870.63,19400.08,19772.58,19772.58,30123362273
9/17/2022,19777.03,20162.53,19777.03,20127.58,20127.58,24957448100
9/18/2022,20127.23,20127.23,19387.49,19419.51,19419.51,31254779144
9/19/2022,19418.57,19639.48,18390.32,19544.13,19544.13,40177002624
9/20/2022,19545.59,19602.46,18813.46,18890.79,18890.79,36791346508
9/21/2022,18891.28,19674.63,18290.31,18547.4,18547.4,46363793975
9/22/2022,18534.65,19456.91,18415.59,19413.55,19413.55,41135767926
9/23/2022,19412.4,19464.67,18617.55,19297.64,19297.64,38896078052
9/24/2022,19296.99,19310.2,18861.97,18937.01,18937.01,26149643168
9/25/2022,18936.31,19134.73,18696.47,18802.1,18802.1,23359966112
9/26/2022,18803.9,19274.87,18721.29,19222.67,19222.67,44148798321
9/27/2022,19221.84,20338.46,18915.67,19110.55,19110.55,58571439619
9/28/2022,19104.62,19688.34,18553.3,19426.72,19426.72,53071298734
9/29/2022,19427.78,19589.27,18924.35,19573.05,19573.05,41037843771
9/30/2022,19573.43,20109.85,19265.66,19431.79,19431.79,43975248085
10/1/2022,19431.11,19471.15,19231.08,19312.1,19312.1,18719537670
10/2/2022,19311.85,19370.31,18970.62,19044.11,19044.11,20765955327
10/3/2022,19044.07,19653.54,19025.23,19623.58,19623.58,30484729489
10/4/2022,19623.58,20380.34,19523.84,20336.84,20336.84,35887278685
10/5/2022,20335.9,20343.75,19801.8,20160.72,20160.72,33223790572
10/6/2022,20161.04,20408.39,19900.09,19955.44,19955.44,34711412966
10/7/2022,19957.56,20041.09,19395.79,19546.85,19546.85,29227315390
10/8/2022,19546.33,19601.7,19299.41,19416.57,19416.57,16437423167
10/9/2022,19417.48,19542.54,19349.26,19446.43,19446.43,16837262532
10/10/2022,19446.42,19515.47,19102.98,19141.48,19141.48,27425022774
10/11/2022,19139,19241.96,18925.6,19051.42,19051.42,28711532910
10/12/2022,19052.65,19203.2,19029.76,19157.45,19157.45,24950173846
10/13/2022,19156.97,19453.33,18319.82,19382.9,19382.9,44219840004
10/14/2022,19382.53,19889.15,19115.41,19185.66,19185.66,38452356727
10/15/2022,19185.44,19212.54,19019.25,19067.63,19067.63,16192235532
10/16/2022,19068.91,19389.6,19068.91,19268.09,19268.09,17988916650
10/17/2022,19268.56,19635.8,19173.33,19550.76,19550.76,27472552998
10/18/2022,19550.47,19666.99,19144.77,19334.42,19334.42,30580012344
10/19/2022,19335.03,19348.42,19127.69,19139.54,19139.54,22425387184
10/20/2022,19138.09,19315.2,18971.46,19053.74,19053.74,24493974420
10/21/2022,19053.2,19237.38,18770.97,19172.47,19172.47,32459287866
10/22/2022,19172.38,19248.07,19132.24,19208.19,19208.19,16104440957
10/23/2022,19207.73,19646.65,19124.2,19567.01,19567.01,22128794335
10/24/2022,19567.77,19589.13,19206.32,19345.57,19345.57,30202235805
10/25/2022,19344.96,20348.41,19261.45,20095.86,20095.86,47761524910
10/26/2022,20092.24,20938.13,20076.12,20770.44,20770.44,58895950537
10/27/2022,20772.8,20854.04,20255.37,20285.84,20285.84,49625110402
10/28/2022,20287.96,20724.98,20086.07,20595.35,20595.35,43994715910
10/29/2022,20595.1,20988.39,20566.48,20818.48,20818.48,40369840645
10/30/2022,20817.98,20917.01,20547.46,20635.6,20635.6,31486345556
10/31/2022,20633.7,20795.32,20287.46,20495.77,20495.77,45668466815
11/1/2022,20494.9,20647.29,20359.85,20485.27,20485.27,39819303159
11/2/2022,20482.96,20742.81,20087.13,20159.5,20159.5,55552169483
11/3/2022,20162.69,20382.1,20086.24,20209.99,20209.99,43228750179
11/4/2022,20208.77,21209.56,20188.02,21147.23,21147.23,64072727950
11/5/2022,21144.83,21446.89,21097.63,21282.69,21282.69,37846047609
11/6/2022,21285.06,21345.38,20920.19,20926.49,20926.49,35082693210
11/7/2022,20924.62,21053.25,20489.97,20602.82,20602.82,53510852236
11/8/2022,20600.67,20664.61,17603.54,18541.27,18541.27,1.19E+11
11/9/2022,18543.76,18590.46,15682.69,15880.78,15880.78,1.03E+11
11/10/2022,15883.16,18054.31,15834.02,17586.77,17586.77,83202283721
11/11/2022,17583.25,17650.94,16543.48,17034.29,17034.29,55871616488
11/12/2022,17036.88,17066.68,16651.78,16799.19,16799.19,29717699419
11/13/2022,16799.72,16920.77,16320.63,16353.37,16353.37,27209183682
11/14/2022,16352.03,17109.32,15872.94,16618.2,16618.2,49630243054
11/15/2022,16617.48,17051.96,16542.55,16884.61,16884.61,36599436183
11/16/2022,16884.34,16960.29,16430.11,16669.44,16669.44,33925512989
11/17/2022,16670.43,16726.44,16460.68,16687.52,16687.52,27868914022
11/18/2022,16687.91,16947.06,16564.61,16697.78,16697.78,26862218609
11/19/2022,16696.22,16797.88,16570.41,16711.55,16711.55,16106223492
11/20/2022,16712.92,16746.78,16248.69,16291.83,16291.83,21313378652
11/21/2022,16291.22,16291.22,15599.05,15787.28,15787.28,37429485518
11/22/2022,15782.3,16253.05,15656.61,16189.77,16189.77,30726828760
11/23/2022,16195.59,16638.19,16170.5,16610.71,16610.71,32958875628
11/24/2022,16611.64,16771.47,16501.77,16604.46,16604.46,26129037414
11/25/2022,16602.27,16603.32,16388.4,16521.84,16521.84,18678255976
11/26/2022,16521.58,16666.86,16416.23,16464.28,16464.28,18000008764
11/27/2022,16463.88,16594.41,16437.03,16444.63,16444.63,20443898509
11/28/2022,16440.22,16482.93,16054.53,16217.32,16217.32,27743025156
11/29/2022,16217.64,16522.26,16139.4,16444.98,16444.98,23581685468
11/30/2022,16445.48,17190.94,16445.48,17168.57,17168.57,29523576583
12/1/2022,17168,17197.5,16888.39,16967.13,16967.13,22895392882
12/2/2022,16968.68,17088.66,16877.88,17088.66,17088.66,19539705127
12/3/2022,17090.1,17116.04,16888.14,16908.24,16908.24,16217776704
12/4/2022,16908.17,17157.77,16903.44,17130.49,17130.49,16824520830
12/5/2022,17128.89,17378.15,16922.43,16974.83,16974.83,22209086834
12/6/2022,16975.24,17091.86,16939.92,17089.5,17089.5,19889922369
12/7/2022,17089.51,17109.38,16750.56,16848.13,16848.13,19675404389
12/8/2022,16847.35,17267.92,16788.78,17233.47,17233.47,20496603770
12/9/2022,17232.15,17280.55,17100.84,17133.15,17133.15,20328426366
12/10/2022,17134.22,17216.83,17120.68,17128.72,17128.72,12706781969
12/11/2022,17129.71,17245.63,17091.82,17104.19,17104.19,14122486832
12/12/2022,17102.5,17212.56,16899.39,17206.44,17206.44,19617581341
12/13/2022,17206.44,17930.09,17111.76,17781.32,17781.32,26634741631
12/14/2022,17782.07,18318.53,17739.51,17815.65,17815.65,25534481470
12/15/2022,17813.64,17846.74,17322.59,17364.87,17364.87,20964448341
12/16/2022,17364.55,17505.53,16584.7,16647.48,16647.48,24031608960
12/17/2022,16646.98,16800.59,16614.03,16795.09,16795.09,14463581825
12/18/2022,16795.61,16815.39,16697.82,16757.98,16757.98,10924354698
12/19/2022,16759.04,16807.53,16398.14,16439.68,16439.68,17221074814
12/20/2022,16441.79,17012.98,16427.87,16906.3,16906.3,22722096615
12/21/2022,16904.53,16916.8,16755.91,16817.54,16817.54,14882945045
12/22/2022,16818.38,16866.67,16592.41,16830.34,16830.34,16441573050
12/23/2022,16829.64,16905.22,16794.46,16796.95,16796.95,15329265213
12/24/2022,16796.98,16864.7,16793.53,16847.76,16847.76,9744636213
12/25/2022,16847.51,16860.55,16755.25,16841.99,16841.99,11656379938
12/26/2022,16842.25,16920.12,16812.37,16919.8,16919.8,11886957804
12/27/2022,16919.29,16959.85,16642.07,16717.17,16717.17,15748580239
12/28/2022,16716.4,16768.17,16497.56,16552.57,16552.57,17005713920
12/29/2022,16552.32,16651.76,16508.68,16642.34,16642.34,14472237479
12/30/2022,16641.33,16643.43,16408.47,16602.59,16602.59,15929162910
12/31/2022,16603.67,16628.99,16517.52,16547.5,16547.5,11239186456
1/1/2023,16547.91,16630.44,16521.23,16625.08,16625.08,9244361700
1/2/2023,16625.51,16759.34,16572.23,16688.47,16688.47,12097775227
1/3/2023,16688.85,16760.45,16622.37,16679.86,16679.86,13903079207
1/4/2023,16680.21,16964.59,16667.76,16863.24,16863.24,18421743322
1/5/2023,16863.47,16884.02,16790.28,16836.74,16836.74,13692758566
1/6/2023,16836.47,16991.99,16716.42,16951.97,16951.97,14413662913
1/7/2023,16952.12,16975.02,16914.19,16955.08,16955.08,7714767174
1/8/2023,16954.15,17091.14,16924.05,17091.14,17091.14,9768827914
1/9/2023,17093.99,17389.96,17093.99,17196.55,17196.55,18624736866
1/10/2023,17192.95,17484.72,17162.99,17446.29,17446.29,15808338949
1/11/2023,17446.36,17934.9,17337.99,17934.9,17934.9,18372283782
1/12/2023,18117.59,19030.09,17995.2,18869.59,18869.59,34971338710
1/13/2023,18868.91,19964.32,18753.16,19909.57,19909.57,29225029694
1/14/2023,19910.54,21075.14,19907.83,20976.3,20976.3,38967784639
1/15/2023,20977.48,20993.75,20606.99,20880.8,20880.8,19298407543
1/16/2023,20882.22,21360.88,20715.75,21169.63,21169.63,26792494050
1/17/2023,21175.83,21438.66,20978.53,21161.52,21161.52,24999983362
1/18/2023,21161.05,21564.5,20541.54,20688.78,20688.78,30005625418
1/19/2023,20686.75,21163.01,20685.38,21086.79,21086.79,21152848261
1/20/2023,21085.37,22692.36,20919.13,22676.55,22676.55,28799154319
1/21/2023,22677.43,23282.35,22511.83,22777.63,22777.63,32442278429
1/22/2023,22777.99,23056.73,22387.9,22720.42,22720.42,24746386230
1/23/2023,22721.09,23126.49,22654.3,22934.43,22934.43,26518700512
1/24/2023,22929.63,23134.01,22549.74,22636.47,22636.47,26405069715
1/25/2023,22639.27,23722.1,22406.08,23117.86,23117.86,30685366709
1/26/2023,23108.96,23237.08,22911.37,23032.78,23032.78,26357839322
1/27/2023,23030.72,23417.72,22654.59,23078.73,23078.73,25383335641
1/28/2023,23079.96,23165.9,22908.85,23031.09,23031.09,14712928379
1/29/2023,23031.45,23919.89,22985.07,23774.57,23774.57,27423687259
1/30/2023,23774.65,23789.35,22657.58,22840.14,22840.14,27205595568
1/31/2023,22840.8,23225.02,22765.57,23139.28,23139.28,22837828665
2/1/2023,23137.84,23764.54,22877.75,23723.77,23723.77,26683255504
2/2/2023,23720.82,24167.21,23468.6,23471.87,23471.87,32066936882
2/3/2023,23469.41,23678.1,23279.96,23449.32,23449.32,27083066007
2/4/2023,23446.32,23556.95,23291.79,23331.85,23331.85,15639298538
2/5/2023,23332.25,23423.44,22841.76,22955.67,22955.67,19564262605
2/6/2023,22954.02,23119.28,22692.03,22760.11,22760.11,23825006542
2/7/2023,22757.27,23310.97,22756.26,23264.29,23264.29,27187964471
2/8/2023,23263.42,23367.96,22731.1,22939.4,22939.4,25371367758
2/9/2023,22946.57,22996.44,21773.97,21819.04,21819.04,32572572185
2/10/2023,21819.01,21941.19,21539.39,21651.18,21651.18,27078406594
2/11/2023,21651.84,21891.41,21618.45,21870.88,21870.88,16356226232
2/12/2023,21870.9,22060.99,21682.83,21788.2,21788.2,17821046406
2/13/2023,21787,21898.41,21460.09,21808.1,21808.1,23918742607
2/14/2023,21801.82,22293.14,21632.39,22220.8,22220.8,26792596581
2/15/2023,22220.59,24307.84,22082.77,24307.84,24307.84,32483312909
2/16/2023,24307.35,25134.12,23602.52,23623.47,23623.47,39316664596
2/17/2023,23621.28,24924.04,23460.76,24565.6,24565.6,41358451255
2/18/2023,24565.3,24798.84,24468.37,24641.28,24641.28,19625427158
2/19/2023,24640.03,25093.05,24327.64,24327.64,24327.64,25555105670
2/20/2023,24336.62,25020.46,23927.91,24829.15,24829.15,28987376573
2/21/2023,24833.05,25126.85,24200.36,24436.35,24436.35,31252098714
2/22/2023,24437.42,24472.34,23644.32,24188.84,24188.84,30199996781
2/23/2023,24190.72,24572.09,23693.92,23947.49,23947.49,30476264066
2/24/2023,23946.01,24103.71,23007.07,23198.13,23198.13,26811744928
2/25/2023,23200.13,23210.21,22861.56,23175.38,23175.38,16100721565
2/26/2023,23174.15,23654.37,23084.22,23561.21,23561.21,16644534842
2/27/2023,23561.45,23857.89,23205.88,23522.87,23522.87,22660763494
2/28/2023,23521.84,23585.38,23077.65,23147.35,23147.35,20535363434
3/1/2023,23150.93,23880.63,23088.63,23646.55,23646.55,24662841200
3/2/2023,23647.02,23739.14,23245.02,23475.47,23475.47,20386398516
3/3/2023,23476.63,23479.35,22213.24,22362.68,22362.68,26062404610
3/4/2023,22362.92,22405.18,22198.98,22353.35,22353.35,11166012913
3/5/2023,22354.14,22613.69,22307.14,22435.51,22435.51,13317001733
3/6/2023,22436.82,22584.29,22331.31,22429.76,22429.76,17353192895
3/7/2023,22428.32,22527.42,22011.26,22219.77,22219.77,22765452204
3/8/2023,22216.44,22268.9,21708.05,21718.08,21718.08,22536575684
3/9/2023,21720.08,21802.72,20210.31,20363.02,20363.02,30364664171
3/10/2023,20367,20370.6,19628.25,20187.24,20187.24,39578257695
3/11/2023,20187.88,20792.53,20068.66,20632.41,20632.41,30180288176
3/12/2023,20628.03,22185.03,20448.81,22163.95,22163.95,29279035521
3/13/2023,22156.41,24550.84,21918.2,24197.53,24197.53,49466362688
3/14/2023,24201.77,26514.72,24081.18,24746.07,24746.07,54622230164
3/15/2023,24770.93,25240.62,23964.91,24375.96,24375.96,43655701450
3/16/2023,24373.46,25190.33,24225.11,25052.79,25052.79,33866061747
3/17/2023,25055.12,27787.81,24955.17,27423.93,27423.93,50730261335
3/18/2023,27448.12,27725.95,26636.26,26965.88,26965.88,35723036817
3/19/2023,26969.5,28440.56,26907.72,28038.68,28038.68,37769448859
3/20/2023,28041.6,28527.72,27242.88,27767.24,27767.24,44774027664
3/21/2023,27768.39,28439.56,27439.65,28175.82,28175.82,36102192830
3/22/2023,28158.72,28803.34,26760,27307.44,27307.44,33382021890
3/23/2023,27301.96,28729.84,27183.36,28333.97,28333.97,24220433689
3/24/2023,28324.11,28388.44,27039.27,27493.29,27493.29,25980310960
3/25/2023,27487.34,27791.83,27196.23,27494.71,27494.71,13383005987
3/26/2023,27495.52,28178.14,27445.05,27994.33,27994.33,13878363192
3/27/2023,27994.07,28037.93,26606.69,27139.89,27139.89,18188895178
3/28/2023,27132.89,27460.72,26677.82,27268.13,27268.13,17783600385
3/29/2023,27267.03,28619.54,27259.66,28348.44,28348.44,20684945906
3/30/2023,28350.14,29159.9,27720.16,28033.56,28033.56,22435349951
3/31/2023,28032.26,28639.9,27583.71,28478.48,28478.48,19001327598
4/1/2023,28473.33,28802.46,28297.17,28411.04,28411.04,10876469901
4/2/2023,28462.85,28518.96,27884.09,28199.31,28199.31,12284641999
4/3/2023,28183.08,28475.62,27276.72,27790.22,27790.22,19556501327
4/4/2023,27795.27,28433.74,27681.3,28168.09,28168.09,15284538859
4/5/2023,28169.73,28739.24,27843.76,28177.98,28177.98,17052315986
4/6/2023,28175.23,28178.38,27738.76,28044.14,28044.14,13837809380
4/7/2023,28038.97,28111.59,27794.03,27925.86,27925.86,10861680497
4/8/2023,27920.51,28159.86,27883.39,27947.79,27947.79,9373255556
4/9/2023,27952.37,28532.83,27828.48,28333.05,28333.05,12175322951
4/10/2023,28336.03,29771.46,28189.27,29652.98,29652.98,19282400094
4/11/2023,29653.68,30509.08,29609.3,30235.06,30235.06,20121259843
4/12/2023,30231.58,30462.48,29725.57,30139.05,30139.05,18651929926
4/13/2023,29892.74,30539.85,29878.62,30399.07,30399.07,17487721001
4/14/2023,30409.56,31005.61,30044.5,30485.7,30485.7,22659995079
4/15/2023,30490.75,30601.74,30245.88,30318.5,30318.5,11940685378
4/16/2023,30315.98,30555.54,30157.83,30315.36,30315.36,12854816417
4/17/2023,30317.15,30319.2,29275.37,29445.04,29445.04,17872186762
4/18/2023,29449.09,30470.3,29154.85,30397.55,30397.55,19480529496
4/19/2023,30394.19,30411.05,28669.9,28822.68,28822.68,24571565421
4/20/2023,28823.68,29076.4,28037.26,28245.99,28245.99,21340360360
4/21/2023,28249.23,28349.97,27177.37,27276.91,27276.91,20759504330
4/22/2023,27265.89,27872.14,27169.57,27817.5,27817.5,13125734602
4/23/2023,27816.14,27820.24,27400.31,27591.38,27591.38,12785446832
4/24/2023,27591.73,27979.98,27070.85,27525.34,27525.34,17703288330
4/25/2023,27514.87,28371.08,27207.93,28307.6,28307.6,17733373139
4/26/2023,28300.06,29995.84,27324.55,28422.7,28422.7,31854242019
4/27/2023,28428.46,29871.55,28402.89,29473.79,29473.79,27153445027
4/28/2023,29481.01,29572.79,28929.61,29340.26,29340.26,17544464887
4/29/2023,29336.57,29452.46,29088.04,29248.49,29248.49,10662634333
